canonical_url,date_published,domain,from_user_botscore,from_user_id,from_user_screen_name,id,is_mention,original_query,pub_date,site_domain,site_type,title,to_user_botscore,to_user_id,to_user_screen_name,tweet_created_at,tweet_id,tweet_type,tweet_url,url_id,url_raw
,2022-11-03T13:19:41Z,,0.74,1262023621209448452,Jojare2,,false,query=reforma%20tributaria&sort=mixed&type=Twitter&lang=es,2022-11-03T13:19:41Z,,claim,,0.35,1523060293659680768,YezminPadilla,2022-11-03T13:19:41Z,1588158978785148928,retweet,https://twitter.com/Jojare2/status/1588158978785148928,,
,2022-11-03T13:19:41Z,,0.28,87025783,luiscrh,,false,query=reforma%20tributaria&sort=mixed&type=Twitter&lang=es,2022-11-03T13:19:41Z,,claim,,0.56,769158295642857472,pas_ide,2022-11-03T13:19:41Z,1588158978806128641,retweet,https://twitter.com/luiscrh/status/1588158978806128641,,
,2022-11-03T13:19:41Z,,0.35,1105977902359822337,RobertoMTico,,false,query=reforma%20tributaria&sort=mixed&type=Twitter&lang=es,2022-11-03T13:19:41Z,,claim,,0.19,2318606745,jorgeyolirs,2022-11-03T13:19:41Z,1588158979598942208,retweet,https://twitter.com/RobertoMTico/status/1588158979598942208,,
,2022-11-03T13:19:42Z,,0.44,1069975233828917248,laurisarabia,,false,query=reforma%20tributaria&sort=mixed&type=Twitter&lang=es,2022-11-03T13:19:42Z,,claim,,0.12,1219032073,juanOrganico,2022-11-03T13:19:42Z,1588158980144390144,retweet,https://twitter.com/laurisarabia/status/1588158980144390144,,
,2022-11-03T13:19:42Z,,0.38,71290695,mmlagoscc,,false,query=reforma%20tributaria&sort=mixed&type=Twitter&lang=es,2022-11-03T13:19:42Z,,claim,,0.08,250253685,Nino_Mundaca,2022-11-03T13:19:42Z,1588158982262165505,retweet,https://twitter.com/mmlagoscc/status/1588158982262165505,,
,2022-11-03T13:19:43Z,,0.26,98781946,IvanCepedaCast,,false,query=reforma%20tributaria&sort=mixed&type=Twitter&lang=es,2022-11-03T13:19:43Z,,claim,,0.39,1382838804277518337,joseren96787147,2022-11-03T13:19:43Z,1588158987677089793,retweet,https://twitter.com/IvanCepedaCast/status/1588158987677089793,,
,2022-11-03T13:18:14Z,,0.48,1121914076697964544,LucianaDuque_,,false,query=reforma%20tributaria&sort=mixed&type=Twitter&lang=es,2022-11-03T13:18:14Z,,claim,,0.32,747113117054820352,Peter_25689,2022-11-03T13:18:14Z,1588158613729968129,retweet,https://twitter.com/LucianaDuque_/status/1588158613729968129,,
,2022-11-03T13:18:15Z,,0.33,49849732,petrogustavo,,false,query=reforma%20tributaria&sort=mixed&type=Twitter&lang=es,2022-11-03T13:18:15Z,,claim,,0.38,1465704605371695105,Elnegropress,2022-11-03T13:18:15Z,1588158616283975681,retweet,https://twitter.com/petrogustavo/status/1588158616283975681,,
,2022-11-03T13:18:15Z,,0.33,49849732,petrogustavo,,false,query=reforma%20tributaria&sort=mixed&type=Twitter&lang=es,2022-11-03T13:18:15Z,,claim,,0.16,2941104507,dabutti_,2022-11-03T13:18:15Z,1588158617961865216,retweet,https://twitter.com/petrogustavo/status/1588158617961865216,,
,2022-11-03T13:18:15Z,,0.18,1422002696,PSalabarria,,false,query=reforma%20tributaria&sort=mixed&type=Twitter&lang=es,2022-11-03T13:18:15Z,,claim,,0.27,1187434202,jmario1506,2022-11-03T13:18:15Z,1588158618779656192,retweet,https://twitter.com/PSalabarria/status/1588158618779656192,,
,2022-11-03T13:18:16Z,,0.87,157716493,JosefinStabner,,false,query=reforma%20tributaria&sort=mixed&type=Twitter&lang=es,2022-11-03T13:18:16Z,,claim,,0.28,3103546835,scorpiocugue,2022-11-03T13:18:16Z,1588158620612558849,retweet,https://twitter.com/JosefinStabner/status/1588158620612558849,,
,2022-11-03T13:18:17Z,,0.26,50981729,GustavoBolivar,,false,query=reforma%20tributaria&sort=mixed&type=Twitter&lang=es,2022-11-03T13:18:17Z,,claim,,0.1,205891999,emersavi,2022-11-03T13:18:17Z,1588158624353816577,retweet,https://twitter.com/GustavoBolivar/status/1588158624353816577,,
,2022-11-03T13:18:17Z,,0.34,1438876475608948739,alertaLatam,,false,query=reforma%20tributaria&sort=mixed&type=Twitter&lang=es,2022-11-03T13:18:17Z,,claim,,0.61,308672908,771David,2022-11-03T13:18:17Z,1588158625096384512,retweet,https://twitter.com/alertaLatam/status/1588158625096384512,,
,2022-11-03T13:18:17Z,,0.38,1288261673749483520,TiteresAnti,,false,query=reforma%20tributaria&sort=mixed&type=Twitter&lang=es,2022-11-03T13:18:17Z,,claim,,0.68,983927144836485121,JohnnyAS2018,2022-11-03T13:18:17Z,1588158625096556544,retweet,https://twitter.com/TiteresAnti/status/1588158625096556544,,
,2022-11-03T13:18:18Z,,0.16,1298323865760870405,DiAlba_,,false,query=reforma%20tributaria&sort=mixed&type=Twitter&lang=es,2022-11-03T13:18:18Z,,claim,,0.07,327701644,ingbqa,2022-11-03T13:18:18Z,1588158631123603456,retweet,https://twitter.com/DiAlba_/status/1588158631123603456,,
,2022-11-03T13:18:19Z,,0.74,1262023621209448452,Jojare2,,false,query=reforma%20tributaria&sort=mixed&type=Twitter&lang=es,2022-11-03T13:18:19Z,,claim,,0.09,823703906,la_patriota7,2022-11-03T13:18:19Z,1588158632889393153,retweet,https://twitter.com/Jojare2/status/1588158632889393153,,
,2022-11-03T13:18:20Z,,0.15,204448549,Danielbricen,,false,query=reforma%20tributaria&sort=mixed&type=Twitter&lang=es,2022-11-03T13:18:20Z,,claim,,0.16,328685620,josea1742,2022-11-03T13:18:20Z,1588158637457170432,retweet,https://twitter.com/Danielbricen/status/1588158637457170432,,
,2022-11-03T13:18:20Z,,0.06,2908433007,martinbosque1,,false,query=reforma%20tributaria&sort=mixed&type=Twitter&lang=es,2022-11-03T13:18:20Z,,claim,,0.05,586959432,paulaacamargop,2022-11-03T13:18:20Z,1588158638677532674,retweet,https://twitter.com/martinbosque1/status/1588158638677532674,,
,2022-11-03T13:18:20Z,,0.79,18079284,RevistaSemana,,false,query=reforma%20tributaria&sort=mixed&type=Twitter&lang=es,2022-11-03T13:18:20Z,,claim,,,1588158365384966151,mdalfrwqy1,2022-11-03T13:18:20Z,1588158639621259266,retweet,https://twitter.com/RevistaSemana/status/1588158639621259266,,
,2022-11-03T13:18:20Z,,0.38,71290695,mmlagoscc,,false,query=reforma%20tributaria&sort=mixed&type=Twitter&lang=es,2022-11-03T13:18:20Z,,claim,,0.37,784684647267565568,_Benengeli,2022-11-03T13:18:20Z,1588158639696580608,retweet,https://twitter.com/mmlagoscc/status/1588158639696580608,,
,2022-11-03T13:18:21Z,,0.26,50981729,GustavoBolivar,,false,query=reforma%20tributaria&sort=mixed&type=Twitter&lang=es,2022-11-03T13:18:21Z,,claim,,0.35,172467152,JesusOban2,2022-11-03T13:18:21Z,1588158640246165510,retweet,https://twitter.com/GustavoBolivar/status/1588158640246165510,,
,2022-11-03T13:18:21Z,,0.26,98781946,IvanCepedaCast,,false,query=reforma%20tributaria&sort=mixed&type=Twitter&lang=es,2022-11-03T13:18:21Z,,claim,,0.19,3653371397,Alejand06221397,2022-11-03T13:18:21Z,1588158641605120000,retweet,https://twitter.com/IvanCepedaCast/status/1588158641605120000,,
,2022-11-03T13:18:21Z,,0.28,87025783,luiscrh,,false,query=reforma%20tributaria&sort=mixed&type=Twitter&lang=es,2022-11-03T13:18:21Z,,claim,,0.5,1524211396581502979,EddieVedder1927,2022-11-03T13:18:21Z,1588158643626721282,retweet,https://twitter.com/luiscrh/status/1588158643626721282,,
,2022-11-03T13:18:21Z,,0.28,350862112,MariaFdaCabal,,false,query=reforma%20tributaria&sort=mixed&type=Twitter&lang=es,2022-11-03T13:18:21Z,,claim,,0.64,245505008,carmencguillot,2022-11-03T13:18:21Z,1588158643845099521,retweet,https://twitter.com/MariaFdaCabal/status/1588158643845099521,,
,2022-11-03T13:18:22Z,,0.18,1327869115,guillon2511,,false,query=reforma%20tributaria&sort=mixed&type=Twitter&lang=es,2022-11-03T13:18:22Z,,claim,,0.22,1088264235396812801,Gilbertotrasla3,2022-11-03T13:18:22Z,1588158644675383299,retweet,https://twitter.com/guillon2511/status/1588158644675383299,,
,2022-11-03T13:18:22Z,,0.22,103649357,Zuletalleras,,false,query=reforma%20tributaria&sort=mixed&type=Twitter&lang=es,2022-11-03T13:18:22Z,,claim,,0.22,338589275,agutierrezs,2022-11-03T13:18:22Z,1588158648219566082,retweet,https://twitter.com/Zuletalleras/status/1588158648219566082,,
,2022-11-03T13:18:23Z,,,1582413222883348481,unamachelita,,false,query=reforma%20tributaria&sort=mixed&type=Twitter&lang=es,2022-11-03T13:18:23Z,,claim,,0.2,1252020308523040772,ValeriaS35,2022-11-03T13:18:23Z,1588158648869851141,retweet,https://twitter.com/unamachelita/status/1588158648869851141,,
,2022-11-03T13:18:24Z,,0.57,7668952,Cooperativa,,false,query=reforma%20tributaria&sort=mixed&type=Twitter&lang=es,2022-11-03T13:18:24Z,,claim,,0.25,147668986,janecarvajal,2022-11-03T13:18:24Z,1588158654959996928,retweet,https://twitter.com/Cooperativa/status/1588158654959996928,,
,2022-11-03T13:18:25Z,,0.21,1359195798207102980,mlorca_,,false,query=reforma%20tributaria&sort=mixed&type=Twitter&lang=es,2022-11-03T13:18:25Z,,claim,,0.4,119601906,ITAMAF,2022-11-03T13:18:25Z,1588158657291726848,retweet,https://twitter.com/mlorca_/status/1588158657291726848,,
,2022-11-03T13:18:25Z,,0.34,1249029518800629761,sebasnarvaezm,,false,query=reforma%20tributaria&sort=mixed&type=Twitter&lang=es,2022-11-03T13:18:25Z,,claim,,0.57,1356975205,janit2804,2022-11-03T13:18:25Z,1588158657363075072,retweet,https://twitter.com/sebasnarvaezm/status/1588158657363075072,,
,2022-11-03T13:18:25Z,,0.36,1491151724438040582,ElizbethCristi7,,false,query=reforma%20tributaria&sort=mixed&type=Twitter&lang=es,2022-11-03T13:18:25Z,,claim,,,1465432293007372288,maria_gom5,2022-11-03T13:18:25Z,1588158660676653056,retweet,https://twitter.com/ElizbethCristi7/status/1588158660676653056,,
,2022-11-03T13:18:26Z,,0.34,1115440213,CeDemocratico,,false,query=reforma%20tributaria&sort=mixed&type=Twitter&lang=es,2022-11-03T13:18:26Z,,claim,,0.57,2531942782,TaborCarolina,2022-11-03T13:18:26Z,1588158664409489408,retweet,https://twitter.com/CeDemocratico/status/1588158664409489408,,
,2022-11-03T13:18:26Z,,0.01,1275664696813772805,sofiaalvdelc,,false,query=reforma%20tributaria&sort=mixed&type=Twitter&lang=es,2022-11-03T13:18:26Z,,claim,,,2585783439,julianacampov,2022-11-03T13:18:26Z,1588158664443133952,retweet,https://twitter.com/sofiaalvdelc/status/1588158664443133952,,
,2022-11-03T13:18:28Z,,0.64,1221879366147284994,Coiron7,,false,query=reforma%20tributaria&sort=mixed&type=Twitter&lang=es,2022-11-03T13:18:28Z,,claim,,0.75,329990295,edugonza96,2022-11-03T13:18:28Z,1588158669899718661,retweet,https://twitter.com/Coiron7/status/1588158669899718661,,
,2022-11-03T13:18:28Z,,0.15,204448549,Danielbricen,,false,query=reforma%20tributaria&sort=mixed&type=Twitter&lang=es,2022-11-03T13:18:28Z,,claim,,0.22,1265859122681044992,InversinEFECTI1,2022-11-03T13:18:28Z,1588158670671527936,retweet,https://twitter.com/Danielbricen/status/1588158670671527936,,
,2022-11-03T13:18:28Z,,0.18,25490757,ghitis,,false,query=reforma%20tributaria&sort=mixed&type=Twitter&lang=es,2022-11-03T13:18:28Z,,claim,,0.36,724788106843578368,BenedettLora,2022-11-03T13:18:28Z,1588158673146314756,retweet,https://twitter.com/ghitis/status/1588158673146314756,,
,2022-11-03T13:18:29Z,,0.33,49849732,petrogustavo,,false,query=reforma%20tributaria&sort=mixed&type=Twitter&lang=es,2022-11-03T13:18:29Z,,claim,,0.48,1485681056502145029,jdiego_ortiz,2022-11-03T13:18:29Z,1588158673687298049,retweet,https://twitter.com/petrogustavo/status/1588158673687298049,,
,2022-11-03T13:18:30Z,,0.33,49849732,petrogustavo,,false,query=reforma%20tributaria&sort=mixed&type=Twitter&lang=es,2022-11-03T13:18:30Z,,claim,,0.19,137083035,lcubides,2022-11-03T13:18:30Z,1588158678338867203,retweet,https://twitter.com/petrogustavo/status/1588158678338867203,,
,2022-11-03T13:18:30Z,,0.14,221466950,wilsonariasc,,false,query=reforma%20tributaria&sort=mixed&type=Twitter&lang=es,2022-11-03T13:18:30Z,,claim,,0.42,1576737860673232898,MamertoForever,2022-11-03T13:18:30Z,1588158679823654912,retweet,https://twitter.com/wilsonariasc/status/1588158679823654912,,
,2022-11-03T13:18:32Z,,0.29,58549479,kennysubiabre,,false,query=reforma%20tributaria&sort=mixed&type=Twitter&lang=es,2022-11-03T13:18:32Z,,claim,,0.19,4229711373,martaibacetac,2022-11-03T13:18:32Z,1588158686605631490,retweet,https://twitter.com/kennysubiabre/status/1588158686605631490,,
,2022-11-03T13:18:32Z,,0.59,1393224127905947648,ManuelJVelez,,false,query=reforma%20tributaria&sort=mixed&type=Twitter&lang=es,2022-11-03T13:18:32Z,,claim,,0.22,173218140,hugorom75,2022-11-03T13:18:32Z,1588158687322972162,retweet,https://twitter.com/ManuelJVelez/status/1588158687322972162,,
,2022-11-03T13:18:32Z,,0.14,221466950,wilsonariasc,,false,query=reforma%20tributaria&sort=mixed&type=Twitter&lang=es,2022-11-03T13:18:32Z,,claim,,0.26,1331778194450608128,JArmandoCA17,2022-11-03T13:18:32Z,1588158687973195776,retweet,https://twitter.com/wilsonariasc/status/1588158687973195776,,
,2022-11-03T13:18:32Z,,0.28,163341528,MiguelUribeT,,false,query=reforma%20tributaria&sort=mixed&type=Twitter&lang=es,2022-11-03T13:18:32Z,,claim,,0.68,291442652,Gaby33Collazos,2022-11-03T13:18:32Z,1588158688711303171,retweet,https://twitter.com/MiguelUribeT/status/1588158688711303171,,
,2022-11-03T13:18:32Z,,0.71,1199549923387224065,PantojaPanfilo,,true,query=reforma%20tributaria&sort=mixed&type=Twitter&lang=es,2022-11-03T13:18:32Z,,claim,,0.33,49849732,petrogustavo,2022-11-03T13:18:32Z,1588158689004978176,mention,https://twitter.com/PantojaPanfilo/status/1588158689004978176,,
,2022-11-03T13:18:33Z,,0.28,87025783,luiscrh,,false,query=reforma%20tributaria&sort=mixed&type=Twitter&lang=es,2022-11-03T13:18:33Z,,claim,,0.56,1471637441840918537,ALEXAND01911029,2022-11-03T13:18:33Z,1588158690787577858,retweet,https://twitter.com/luiscrh/status/1588158690787577858,,
,2022-11-03T13:18:33Z,,0.25,47963334,susanamuhamad,,false,query=reforma%20tributaria&sort=mixed&type=Twitter&lang=es,2022-11-03T13:18:33Z,,claim,,0.74,1443968421167779840,TorregrozaSara,2022-11-03T13:18:33Z,1588158692431626242,retweet,https://twitter.com/susanamuhamad/status/1588158692431626242,,
,2022-11-03T13:18:33Z,,0.14,221466950,wilsonariasc,,false,query=reforma%20tributaria&sort=mixed&type=Twitter&lang=es,2022-11-03T13:18:33Z,,claim,,0.39,948988099,PatriPC28,2022-11-03T13:18:33Z,1588158693035606016,retweet,https://twitter.com/wilsonariasc/status/1588158693035606016,,
,2022-11-03T13:18:33Z,,0.28,87025783,luiscrh,,false,query=reforma%20tributaria&sort=mixed&type=Twitter&lang=es,2022-11-03T13:18:33Z,,claim,,0.51,1488955846663065604,luenbaes053,2022-11-03T13:18:33Z,1588158693220171776,retweet,https://twitter.com/luiscrh/status/1588158693220171776,,
,2022-11-03T13:18:33Z,,0.34,1438876475608948739,alertaLatam,,false,query=reforma%20tributaria&sort=mixed&type=Twitter&lang=es,2022-11-03T13:18:33Z,,claim,,0.46,821167578626326528,EWilly04,2022-11-03T13:18:33Z,1588158693681643520,retweet,https://twitter.com/alertaLatam/status/1588158693681643520,,
,2022-11-03T13:18:34Z,,0.26,98781946,IvanCepedaCast,,false,query=reforma%20tributaria&sort=mixed&type=Twitter&lang=es,2022-11-03T13:18:34Z,,claim,,0.7,999005232335028226,elprofetara1,2022-11-03T13:18:34Z,1588158694864220163,retweet,https://twitter.com/IvanCepedaCast/status/1588158694864220163,,
,2022-11-03T13:18:34Z,,0.26,98781946,IvanCepedaCast,,false,query=reforma%20tributaria&sort=mixed&type=Twitter&lang=es,2022-11-03T13:18:34Z,,claim,,0.25,133152616,Emperatrizca,2022-11-03T13:18:34Z,1588158695871070210,retweet,https://twitter.com/IvanCepedaCast/status/1588158695871070210,,
,2022-11-03T13:18:35Z,,0.18,25490757,ghitis,,false,query=reforma%20tributaria&sort=mixed&type=Twitter&lang=es,2022-11-03T13:18:35Z,,claim,,0.32,1491775406508236806,MontanaErney,2022-11-03T13:18:35Z,1588158700665159681,retweet,https://twitter.com/ghitis/status/1588158700665159681,,
,2022-11-03T13:18:35Z,,0.13,4028486487,IglesiasJulio87,,false,query=reforma%20tributaria&sort=mixed&type=Twitter&lang=es,2022-11-03T13:18:35Z,,claim,,0.11,121187109,libartres,2022-11-03T13:18:35Z,1588158700757319686,retweet,https://twitter.com/IglesiasJulio87/status/1588158700757319686,,
,2022-11-03T13:18:35Z,,0.23,268322810,JERobledo,,false,query=reforma%20tributaria&sort=mixed&type=Twitter&lang=es,2022-11-03T13:18:35Z,,claim,,0.17,1496956238982262787,BonfanteMathew1,2022-11-03T13:18:35Z,1588158701483032576,retweet,https://twitter.com/JERobledo/status/1588158701483032576,,
,2022-11-03T13:18:35Z,,0.35,893404009696038912,ColResistiendo,,false,query=reforma%20tributaria&sort=mixed&type=Twitter&lang=es,2022-11-03T13:18:35Z,,claim,,0.39,1248283162175778823,pisaslow,2022-11-03T13:18:35Z,1588158701738856449,retweet,https://twitter.com/ColResistiendo/status/1588158701738856449,,
,2022-11-03T13:18:36Z,,0.26,98781946,IvanCepedaCast,,false,query=reforma%20tributaria&sort=mixed&type=Twitter&lang=es,2022-11-03T13:18:36Z,,claim,,0.78,214890481,constsos,2022-11-03T13:18:36Z,1588158706990063616,retweet,https://twitter.com/IvanCepedaCast/status/1588158706990063616,,
,2022-11-03T13:18:37Z,,0.33,49849732,petrogustavo,,false,query=reforma%20tributaria&sort=mixed&type=Twitter&lang=es,2022-11-03T13:18:37Z,,claim,,0.66,1539618649719377920,Jairo55780063,2022-11-03T13:18:37Z,1588158707749515264,retweet,https://twitter.com/petrogustavo/status/1588158707749515264,,
,2022-11-03T13:18:38Z,,0.28,87025783,luiscrh,,false,query=reforma%20tributaria&sort=mixed&type=Twitter&lang=es,2022-11-03T13:18:38Z,,claim,,0.35,1879846472,EnriqueUrreas,2022-11-03T13:18:38Z,1588158712652472324,retweet,https://twitter.com/luiscrh/status/1588158712652472324,,
,2022-11-03T13:18:38Z,,0.33,49849732,petrogustavo,,false,query=reforma%20tributaria&sort=mixed&type=Twitter&lang=es,2022-11-03T13:18:38Z,,claim,,0.39,2438974575,mayoandres54,2022-11-03T13:18:38Z,1588158713424117761,retweet,https://twitter.com/petrogustavo/status/1588158713424117761,,
,2022-11-03T13:18:39Z,,0.44,1069975233828917248,laurisarabia,,false,query=reforma%20tributaria&sort=mixed&type=Twitter&lang=es,2022-11-03T13:18:39Z,,claim,,0.11,520649857,HelberPinilla,2022-11-03T13:18:39Z,1588158716511420417,retweet,https://twitter.com/laurisarabia/status/1588158716511420417,,
,2022-11-03T13:18:39Z,,0.3,174049509,datoatipico,,false,query=reforma%20tributaria&sort=mixed&type=Twitter&lang=es,2022-11-03T13:18:39Z,,claim,,0.08,486316582,alejope10,2022-11-03T13:18:39Z,1588158717282893824,retweet,https://twitter.com/datoatipico/status/1588158717282893824,,
,2022-11-03T13:18:39Z,,0.28,163341528,MiguelUribeT,,false,query=reforma%20tributaria&sort=mixed&type=Twitter&lang=es,2022-11-03T13:18:39Z,,claim,,0.65,569980369,doveibar,2022-11-03T13:18:39Z,1588158719371923458,retweet,https://twitter.com/MiguelUribeT/status/1588158719371923458,,
,2022-11-03T13:18:40Z,,0.34,1115440213,CeDemocratico,,false,query=reforma%20tributaria&sort=mixed&type=Twitter&lang=es,2022-11-03T13:18:40Z,,claim,,0.57,2531942782,TaborCarolina,2022-11-03T13:18:40Z,1588158720663556098,retweet,https://twitter.com/CeDemocratico/status/1588158720663556098,,
,2022-11-03T13:18:40Z,,0.18,1327869115,guillon2511,,false,query=reforma%20tributaria&sort=mixed&type=Twitter&lang=es,2022-11-03T13:18:40Z,,claim,,0.19,920024246679752705,JhonJai66247105,2022-11-03T13:18:40Z,1588158721984790531,retweet,https://twitter.com/guillon2511/status/1588158721984790531,,
,2022-11-03T13:18:41Z,,0.59,1393224127905947648,ManuelJVelez,,false,query=reforma%20tributaria&sort=mixed&type=Twitter&lang=es,2022-11-03T13:18:41Z,,claim,,0.45,1513172004857393152,PatrciaDiez,2022-11-03T13:18:41Z,1588158725864423424,retweet,https://twitter.com/ManuelJVelez/status/1588158725864423424,,
,2022-11-03T13:18:41Z,,0.34,1915063518,PalomaSenadora,,false,query=reforma%20tributaria&sort=mixed&type=Twitter&lang=es,2022-11-03T13:18:41Z,,claim,,0.33,1556060812388843524,Libby60735509,2022-11-03T13:18:41Z,1588158726694998016,retweet,https://twitter.com/PalomaSenadora/status/1588158726694998016,,
,2022-11-03T13:18:41Z,,0.34,1115440213,CeDemocratico,,false,query=reforma%20tributaria&sort=mixed&type=Twitter&lang=es,2022-11-03T13:18:41Z,,claim,,0.12,1334941290,EuOroVale,2022-11-03T13:18:41Z,1588158727336693760,retweet,https://twitter.com/CeDemocratico/status/1588158727336693760,,
,2022-11-03T13:18:42Z,,0.16,541020317,MiguelPoloP,,false,query=reforma%20tributaria&sort=mixed&type=Twitter&lang=es,2022-11-03T13:18:42Z,,claim,,,898984110567419904,ContanzaArias4,2022-11-03T13:18:42Z,1588158731501592577,retweet,https://twitter.com/MiguelPoloP/status/1588158731501592577,,
,2022-11-03T13:18:42Z,,0.38,71290695,mmlagoscc,,false,query=reforma%20tributaria&sort=mixed&type=Twitter&lang=es,2022-11-03T13:18:42Z,,claim,,0.08,415235870,mv_marcela,2022-11-03T13:18:42Z,1588158732264886272,retweet,https://twitter.com/mmlagoscc/status/1588158732264886272,,
,2022-11-03T13:18:43Z,,0.29,1207379169660866562,tobonsanin,,false,query=reforma%20tributaria&sort=mixed&type=Twitter&lang=es,2022-11-03T13:18:43Z,,claim,,0.24,3142534293,ricarpra10,2022-11-03T13:18:43Z,1588158733607178240,retweet,https://twitter.com/tobonsanin/status/1588158733607178240,,
,2022-11-03T13:18:43Z,,0.33,49849732,petrogustavo,,false,query=reforma%20tributaria&sort=mixed&type=Twitter&lang=es,2022-11-03T13:18:43Z,,claim,,0.78,214890481,constsos,2022-11-03T13:18:43Z,1588158734538244096,retweet,https://twitter.com/petrogustavo/status/1588158734538244096,,
,2022-11-03T13:18:44Z,,0.12,581459352,LauraCVargas96,,false,query=reforma%20tributaria&sort=mixed&type=Twitter&lang=es,2022-11-03T13:18:44Z,,claim,,0.11,544550112,HernanDGrajales,2022-11-03T13:18:44Z,1588158740674527234,retweet,https://twitter.com/LauraCVargas96/status/1588158740674527234,,
,2022-11-03T13:18:45Z,,0.34,1115440213,CeDemocratico,,false,query=reforma%20tributaria&sort=mixed&type=Twitter&lang=es,2022-11-03T13:18:45Z,,claim,,0.57,2531942782,TaborCarolina,2022-11-03T13:18:45Z,1588158742067138560,retweet,https://twitter.com/CeDemocratico/status/1588158742067138560,,
,2022-11-03T13:18:45Z,,0.34,1115440213,CeDemocratico,,false,query=reforma%20tributaria&sort=mixed&type=Twitter&lang=es,2022-11-03T13:18:45Z,,claim,,0.08,427631477,Mia_Shalom_,2022-11-03T13:18:45Z,1588158744365617153,retweet,https://twitter.com/CeDemocratico/status/1588158744365617153,,
,2022-11-03T13:18:46Z,,0.33,49849732,petrogustavo,,false,query=reforma%20tributaria&sort=mixed&type=Twitter&lang=es,2022-11-03T13:18:46Z,,claim,,0.19,223585856,FabioCardozoM,2022-11-03T13:18:46Z,1588158748471824384,retweet,https://twitter.com/petrogustavo/status/1588158748471824384,,
,2022-11-03T13:18:47Z,,0.26,50981729,GustavoBolivar,,false,query=reforma%20tributaria&sort=mixed&type=Twitter&lang=es,2022-11-03T13:18:47Z,,claim,,0.07,349665906,JulianHernand18,2022-11-03T13:18:47Z,1588158753098313728,retweet,https://twitter.com/GustavoBolivar/status/1588158753098313728,,
,2022-11-03T13:18:49Z,,0.33,49849732,petrogustavo,,false,query=reforma%20tributaria&sort=mixed&type=Twitter&lang=es,2022-11-03T13:18:49Z,,claim,,0.32,1571528643708420099,Iwers2Iwers,2022-11-03T13:18:49Z,1588158757527224324,retweet,https://twitter.com/petrogustavo/status/1588158757527224324,,
,2022-11-03T13:18:49Z,,0.28,87025783,luiscrh,,false,query=reforma%20tributaria&sort=mixed&type=Twitter&lang=es,2022-11-03T13:18:49Z,,claim,,0.14,268921084,miljeveco,2022-11-03T13:18:49Z,1588158758357766145,retweet,https://twitter.com/luiscrh/status/1588158758357766145,,
,2022-11-03T13:18:49Z,,0.39,1393590919916576770,Mamertos0,,false,query=reforma%20tributaria&sort=mixed&type=Twitter&lang=es,2022-11-03T13:18:49Z,,claim,,0.7,993890873573281797,Dekomart1,2022-11-03T13:18:49Z,1588158759007920128,retweet,https://twitter.com/Mamertos0/status/1588158759007920128,,
,2022-11-03T13:18:49Z,,0.26,98781946,IvanCepedaCast,,false,query=reforma%20tributaria&sort=mixed&type=Twitter&lang=es,2022-11-03T13:18:49Z,,claim,,0.24,718547846149091330,HdoSantana,2022-11-03T13:18:49Z,1588158759016218624,retweet,https://twitter.com/IvanCepedaCast/status/1588158759016218624,,
,2022-11-03T13:18:50Z,,0.14,84536913,socifono,,false,query=reforma%20tributaria&sort=mixed&type=Twitter&lang=es,2022-11-03T13:18:50Z,,claim,,0.02,969952106210787329,fvalbuenar,2022-11-03T13:18:50Z,1588158763852341249,retweet,https://twitter.com/socifono/status/1588158763852341249,,
,2022-11-03T13:18:51Z,,0.16,541020317,MiguelPoloP,,false,query=reforma%20tributaria&sort=mixed&type=Twitter&lang=es,2022-11-03T13:18:51Z,,claim,,0.16,1618079047,ELBUHOOO,2022-11-03T13:18:51Z,1588158768356917253,retweet,https://twitter.com/MiguelPoloP/status/1588158768356917253,,
,2022-11-03T13:18:51Z,,0.28,163341528,MiguelUribeT,,false,query=reforma%20tributaria&sort=mixed&type=Twitter&lang=es,2022-11-03T13:18:51Z,,claim,,,2875826679,HeyderDiaz1409,2022-11-03T13:18:51Z,1588158768524795907,retweet,https://twitter.com/MiguelUribeT/status/1588158768524795907,,
,2022-11-03T13:18:51Z,,0.33,49849732,petrogustavo,,false,query=reforma%20tributaria&sort=mixed&type=Twitter&lang=es,2022-11-03T13:18:51Z,,claim,,0.74,916108416241762307,Jonas32186866,2022-11-03T13:18:51Z,1588158770038902785,retweet,https://twitter.com/petrogustavo/status/1588158770038902785,,
,2022-11-03T13:18:52Z,,0.25,965331540,jarizabaletaf,,false,query=reforma%20tributaria&sort=mixed&type=Twitter&lang=es,2022-11-03T13:18:52Z,,claim,,0.1,1105484335333945352,PiedadR67868793,2022-11-03T13:18:52Z,1588158770995134470,retweet,https://twitter.com/jarizabaletaf/status/1588158770995134470,,
,2022-11-03T13:18:53Z,,0.34,1249029518800629761,sebasnarvaezm,,false,query=reforma%20tributaria&sort=mixed&type=Twitter&lang=es,2022-11-03T13:18:53Z,,claim,,0.28,1529118678968590339,CarmenAmparoGu2,2022-11-03T13:18:53Z,1588158778389991425,retweet,https://twitter.com/sebasnarvaezm/status/1588158778389991425,,
